Date,V2TX,V6I1,V6I2,V6I3,V6I4,V6I5,V6I6,V6I7,V6I8
2000-01-31,31.9687,32.6417,31.6264,23.9211,30.0196,28.2253,27.2437,25.8613,21.9275
2000-02-01,30.1224,30.6889,29.8823,23.6252,28.9939,27.48,26.7477,25.6305,22.2295
2000-02-02,29.5014,30.1294,29.2793,23.2266,28.7116,27.4852,26.5649,25.564,22.1113
2000-02-03,28.9268,30.2447,28.5338,21.8773,28.0598,27.0252,26.1552,25.2452,21.8969
2000-02-04,28.6263,29.6778,28.3691,21.5774,28.3257,27.325,26.5992,25.7457,22.4896
2000-02-07,29.9433,32.6134,29.5878,23.6059,28.8654,27.7331,26.9093,25.7793,22.1012
2000-02-08,28.5691,31.0409,28.3117,21.7025,28.3839,27.5232,26.7152,25.4643,21.9809
2000-02-09,29.5142,31.9672,29.3192,24.2389,29.3766,28.3731,27.3592,26.0304,22.943
2000-02-10,30.1312,33.1874,29.9496,24.4633,29.7546,28.6453,27.5731,26.2937,23.1097
2000-02-11,29.1778,32.5752,29.0336,23.3485,29.3958,28.4717,27.4206,26.2177,23.3942
2000-02-14,32.9205,39.6154,32.8613,25.973,31.4001,29.6574,28.6177,27.3905,23.5863
2000-02-15,33.9884,41.3574,33.9675,27.4462,32.3166,30.2703,29.1233,27.5049,23.8987
2000-02-16,32.5563,42.335,32.6342,26.6576,31.497,29.8481,28.7803,26.8906,23.7485
2000-02-17,30.9239,,31.3188,25.6121,30.4582,29.2418,28.1932,26.2465,23.2149
2000-02-18,30.3079,,30.9865,25.5356,30.2096,28.6411,27.6829,26.1126,23.0677
2000-02-21,30.9721,32.6419,26.7008,13.8554,30.8307,29.2741,28.2696,26.4673,23.2822
2000-02-22,30.7722,32.6484,26.9936,16.5214,31.0969,29.3427,28.3428,26.5174,23.2767
2000-02-23,29.5958,31.6045,26.3308,16.4956,30.6914,29.166,28.2497,26.4844,23.2876
2000-02-24,29.5094,31.7154,26.565,16.5853,30.7001,29.249,28.4451,26.5267,23.3079
2000-02-25,27.092,29.8295,23.9869,15.1934,29.7057,28.4167,27.76,25.9405,22.9941
2000-02-28,29.0865,32.4289,26.8398,18.6602,31.1312,29.6176,28.6804,26.4417,23.2634
2000-02-29,28.7829,30.8743,27.636,18.231,30.2247,29.0543,28.1246,26.2278,23.0913
2000-03-01,27.6825,29.6228,26.7837,19.2955,29.5979,28.2981,27.8608,25.8553,22.9459
2000-03-02,24.7261,27.0782,23.7886,17.2609,28.1676,27.2672,26.9342,25.0109,22.3912
2000-03-03,27.5193,27.2949,27.5898,24.7979,29.1156,28.677,29.0073,27.2209,24.6031
2000-03-06,27.7329,28.3113,27.6247,26.2128,29.443,28.9398,28.6876,27.357,24.829
2000-03-07,28.4641,29.4486,28.3115,26.6101,29.9715,29.4822,29.2284,27.7544,25.1021
2000-03-08,29.5076,30.7897,29.3456,27.2484,30.4042,30.346,30.0711,28.3884,25.5444
2000-03-09,29.2994,30.2542,29.2037,27.1679,30.3897,30.2006,30.1823,28.3958,25.5516
2000-03-10,28.231,27.9698,28.251,26.5351,29.688,29.6938,29.5954,28.2157,25.4596
2000-03-13,31.1377,38.4101,30.8966,28.2295,32.1913,32.3698,31.4675,30.4648,26.3143
2000-03-14,30.9028,37.6151,30.7631,28.1237,31.6011,31.3711,30.8669,29.1468,25.8944
2000-03-15,31.5052,43.855,31.3554,27.8568,32.5133,31.8063,31.1013,29.338,25.9024
2000-03-16,31.4462,,30.5311,27.7484,31.499,30.9793,30.4075,28.8078,25.6898
2000-03-17,31.0922,,30.4206,27.8132,31.3451,31.0503,30.2888,28.628,25.5983
2000-03-20,29.5358,29.4377,27.5185,30.328,30.1717,29.7778,12.9356,28.1394,25.3061
2000-03-21,29.1204,29.1511,27.0948,29.9159,30.1496,29.4736,22.6261,28.3244,25.3432
2000-03-22,28.9261,29.102,26.868,29.6469,29.8293,29.4069,22.5225,28.1716,24.8972
2000-03-23,28.5267,28.8024,26.85,29.7279,29.5688,29.2033,22.4536,28.1742,24.9338
2000-03-24,27.0158,27.2766,25.9924,28.0485,28.6037,28.6033,21.9542,27.3805,24.5952
2000-03-27,27.0584,27.6765,26.0087,27.6584,28.3894,28.5671,22.0902,27.5211,24.5114
2000-03-28,26.431,27.2156,25.3545,27.1818,27.9565,27.8655,21.7691,26.8685,24.2163
2000-03-29,25.4628,26.2776,24.5506,26.6647,27.2149,27.0542,21.3601,26.2709,23.7111
2000-03-30,27.7869,29.2776,26.383,28.6674,28.7896,28.617,21.9867,27.1083,24.2299
2000-03-31,27.237,28.8112,26.0042,28.702,28.8309,28.3918,22.0021,27.1206,24.1824
2000-04-03,28.179,31.1902,26.7577,29.746,29.9134,29.4312,22.839,28.4332,24.3828
2000-04-04,27.8205,30.7131,26.6846,29.4745,29.516,29.221,22.2403,27.9683,24.2939
2000-04-05,32.0695,37.8865,30.0712,33.1178,32.4326,31.6168,23.7436,30.1994,26.4059
2000-04-06,28.7791,31.8804,27.9387,30.1087,30.0408,29.4735,22.8335,27.9221,24.6642
2000-04-07,26.626,28.1409,26.2985,28.5068,29.0015,28.8436,22.1734,26.7773,24.0613
2000-04-10,26.9387,29.7717,26.6108,28.6772,29.0577,28.6813,22.0701,26.5842,23.9456
2000-04-11,28.1435,33.5138,27.6389,30.4899,30.438,29.868,22.7797,27.1805,24.2563
2000-04-12,27.6432,32.4267,27.3066,29.9621,30.0699,29.653,22.5436,27.1197,24.2097
2000-04-13,27.8573,32.6433,27.6118,30.4032,30.1685,29.6098,22.4405,27.0561,24.1987
2000-04-14,28.407,35.481,28.1459,32.256,31.3944,30.7723,25.5773,28.6794,24.5422
2000-04-17,30.7758,46.0036,30.6679,33.8638,32.5823,31.5177,25.8501,28.9844,24.5454
2000-04-18,30.2799,44.6345,30.252,32.5165,31.8807,30.9882,26.4844,28.4321,24.7603
2000-04-19,28.2189,,28.1671,31.2862,31.0241,30.2804,25.8577,27.7699,24.7986
2000-04-20,27.2314,,27.0231,29.4325,29.8611,29.4441,25.8104,28.4376,24.9453
2000-04-25,28.3096,27.567,29.4621,13.7447,29.4729,28.867,25.1354,27.8531,24.552
2000-04-26,28.2941,27.5793,29.1894,14.6408,29.2041,28.745,25.4692,28.0536,24.7636
2000-04-27,29.9862,28.9206,31.0668,17.2848,30.3087,29.6449,26.4302,29.0316,25.239
2000-04-28,28.133,26.7859,29.2498,16.5177,29.1005,28.6148,25.5024,27.9495,24.8071
2000-05-02,28.7111,27.8344,29.07,16.0874,28.5502,28.5862,25.1669,27.4004,24.5738
2000-05-03,29.8878,29.1115,30.1537,19.918,29.1628,29.3378,25.2503,26.5935,24.0869
2000-05-04,29.5658,29.1515,29.6847,19.9538,29.0953,28.9545,25.5653,27.8675,24.7909
2000-05-05,28.1957,26.3451,28.6205,19.5748,28.4492,28.4852,25.3104,27.68,24.6154
2000-05-08,28.7495,28.0965,28.8312,19.7276,28.781,28.6213,25.4087,27.863,24.641
2000-05-09,29.2943,28.9996,29.3234,19.2005,29.0897,28.9511,25.6083,27.8654,24.5535
2000-05-10,30.0209,30.1083,30.0143,20.813,29.6189,29.2425,25.7929,28.0641,24.7074
2000-05-11,27.7294,27.3474,27.7508,20.6985,28.3756,28.2389,25.1013,27.3317,24.259
2000-05-12,27.0581,26.2424,27.0902,23.3096,28.0009,27.995,25.0855,26.976,24.0138
2000-05-15,28.1816,31.0823,28.1571,23.942,28.3361,28.2975,25.1098,27.2005,24.1827
2000-05-16,26.8223,31.2538,26.8101,22.7827,27.237,27.3913,24.5951,26.4412,24.0448
2000-05-17,27.2548,34.2655,27.3039,23.585,27.7885,27.833,24.9822,26.951,23.9418
2000-05-18,26.2945,,26.5261,23.2317,27.528,27.3645,24.6676,26.6953,23.8191
2000-05-19,28.5293,,29.1358,24.2166,29.0794,28.463,25.3251,27.4186,24.2271
2000-05-22,29.7029,31.382,25.3034,13.6256,29.5559,29.0555,25.5313,27.7161,24.3888
2000-05-23,28.7434,30.5001,25.1349,16.4,29.581,29.092,25.5114,27.602,24.3286
2000-05-24,28.8636,31.0928,25.1145,19.6402,30.0236,29.3354,25.8069,27.9713,24.5618
2000-05-25,27.3632,29.0448,25.1079,21.326,29.0501,28.581,25.358,27.3562,24.1313
2000-05-26,26.7763,28.5798,24.7617,21.3174,28.7869,28.4036,25.2652,27.1216,24.1346
2000-05-29,26.2538,28.2087,24.95,21.7931,28.7386,28.27,25.3012,26.9799,24.1052
2000-05-30,25.6275,27.4243,24.6161,21.8037,28.0534,27.784,24.9084,26.6738,23.7917
2000-05-31,25.2594,27.0774,24.3904,21.9395,27.9404,27.7258,24.9672,26.6486,23.9182
2000-06-01,24.1361,26.1957,23.294,21.4891,27.0621,27.0066,24.4022,26.3963,23.918
2000-06-02,22.758,25.5038,21.7864,20.9119,26.7728,26.7523,23.8027,26.4212,23.6471
2000-06-05,23.4487,26.068,22.9087,21.2652,27.3054,27.0675,24.2826,26.0971,23.6424
2000-06-06,24.1594,26.5922,23.7488,21.7581,27.6088,27.3278,24.6429,26.4148,23.9991
2000-06-07,24.3745,26.7239,24.0523,21.8889,27.8223,27.5777,24.9081,26.5146,23.9588
2000-06-08,24.1118,26.4062,23.8596,21.8153,27.6557,27.4713,24.7665,26.5813,23.6257
2000-06-09,24.3139,24.5605,24.2935,21.4048,26.8967,27.0135,24.5565,26.2886,23.573
2000-06-12,24.5714,27.0343,24.4871,21.5188,27.1221,27.1677,24.6002,26.2872,23.6023
2000-06-13,24.1788,28.5279,24.0793,21.4045,26.8709,27.1056,24.4143,25.8097,23.4623
2000-06-14,23.2305,27.6116,23.175,20.544,26.004,26.2028,24.7219,25.2399,23.0737
2000-06-15,24.1161,,23.1382,20.7338,25.8071,26.2297,24.6925,25.3761,23.1612
2000-06-16,23.551,,22.86,20.7997,25.5784,26.1506,24.6479,25.4052,23.1462
2000-06-19,23.0801,22.8336,20.7737,25.2435,25.9969,24.3085,24.9015,22.7399,13.2214
2000-06-20,22.3126,22.2232,20.4946,24.6895,25.56,24.1419,24.9826,22.9904,13.0175
2000-06-21,22.709,22.7396,20.7054,25.017,25.9881,24.5069,25.516,23.1796,15.1617
2000-06-22,22.7119,22.8697,20.8911,25.2243,25.9819,24.5742,25.6056,23.2299,15.2374
2000-06-23,22.6095,22.9217,20.7207,25.1306,25.7929,24.4712,25.8066,23.2882,15.2924
2000-06-26,22.8163,22.8588,22.7291,24.9066,25.9778,24.5185,25.6716,23.1471,15.6272
2000-06-27,22.7851,22.7733,22.804,25.1264,25.8,24.3751,25.5228,23.1144,15.6733
2000-06-28,22.2728,22.0257,22.5874,24.6462,25.5019,24.1665,25.1809,23.0877,19.0532
2000-06-29,23.5674,23.4885,23.6501,25.584,26.1877,24.5755,25.9354,23.4568,19.2129
2000-06-30,22.4188,21.8956,22.8623,25.0067,25.7119,24.3628,25.5718,23.248,19.1461
2000-07-03,22.6522,22.1815,22.8843,24.7884,25.4298,24.2106,25.3526,23.117,19.1114
2000-07-04,21.8585,21.7061,21.9219,24.334,25.1519,23.8549,25.2353,22.8545,18.9617
2000-07-05,22.6108,21.9285,22.844,24.5741,25.4392,24.0791,25.2269,23.0002,19.0136
2000-07-06,22.4538,22.1907,22.5294,24.4596,25.4686,24.0335,25.25,23.0146,19.0253
2000-07-07,21.4666,21.4071,21.4808,23.6748,24.7493,23.6987,24.6864,22.6494,18.7878
2000-07-10,21.5763,21.749,21.5543,23.9764,24.9877,24.0473,24.8816,22.6181,18.7413
2000-07-11,21.2154,21.155,21.2214,23.6818,24.709,23.8451,24.9242,22.6425,18.7438
2000-07-12,20.9498,21.0974,20.9386,23.3438,24.4984,23.3603,24.3292,22.3317,18.4524
2000-07-13,20.4478,20.273,20.4576,22.76,24.0472,23.4228,24.3513,22.6474,18.3227
2000-07-14,19.7817,19.5215,19.792,22.4894,23.8884,23.1301,24.1534,22.4289,18.2972
2000-07-17,19.6085,21.436,19.5932,22.2744,23.7555,23.1561,24.0253,22.2096,19.0409
2000-07-18,19.4081,23.1218,19.3977,22.0479,23.674,23.1215,24.0992,22.1812,18.7043
2000-07-19,20.4576,25.3578,20.4233,22.495,23.8438,23.2809,24.296,22.4725,18.8304
2000-07-20,20.0856,,19.8961,22.07,23.5849,23.0989,24.2482,22.3357,18.8358
2000-07-21,20.3524,,20.0304,22.115,23.7811,23.1721,24.1558,22.2706,18.8662
2000-07-24,20.8416,20.3275,21.8549,11.9738,23.6111,23.1555,24.113,22.2898,18.8541
2000-07-25,20.573,19.8595,21.669,12.0318,23.689,23.1789,24.2437,22.3571,18.9294
2000-07-26,20.6399,20.0888,21.329,12.937,23.5475,23.0018,24.0936,22.3019,18.902
2000-07-27,21.2491,20.7301,21.7812,15.1493,24.2066,23.3034,25.118,22.592,19.0329
2000-07-28,22.5549,22.0955,22.9453,14.6447,24.654,23.6638,24.951,22.5897,19.0246
2000-07-31,22.2473,21.5017,22.6114,15.7237,24.1958,23.5925,24.4454,22.4683,19.0006
2000-08-01,22.4564,21.6741,22.7757,17.947,24.4446,23.5601,24.3123,22.5373,18.8291
2000-08-02,22.2791,21.2572,22.6245,17.8112,24.5226,24.0624,24.0245,22.5005,18.8307
2000-08-03,23.1963,22.2022,23.4764,17.0462,25.117,25.1455,25.0717,23.0769,18.899
2000-08-04,22.4068,21.2064,22.6845,18.5667,24.6436,24.7538,24.888,22.9286,18.9945
2000-08-07,22.2459,21.4064,22.35,18.779,24.1379,24.6608,24.6778,22.8362,18.9847
2000-08-08,21.9573,21.8337,21.9695,18.6165,23.7256,24.4306,24.5273,22.7464,18.9284
2000-08-09,21.7924,20.4878,21.8884,18.846,23.676,24.4397,24.4997,22.7499,18.9149
2000-08-10,21.295,20.1004,21.3603,18.8926,23.6974,24.1373,24.3978,22.6086,18.8618
2000-08-11,21.1817,19.0454,21.2626,18.8251,23.857,24.1484,24.4329,22.5659,18.8884
2000-08-14,20.6699,21.1175,20.6663,18.8765,23.5765,23.7836,24.2986,22.5313,18.8492
2000-08-15,20.6954,22.2471,20.6913,18.9286,23.5553,23.9969,24.3033,22.6026,19.1183
2000-08-16,20.2856,22.2358,20.3054,18.8517,23.089,23.7295,24.1241,22.512,19.0713
2000-08-17,20.218,,20.332,18.7468,23.1499,23.824,24.4673,22.8641,19.1241
2000-08-18,19.908,,19.8446,20.3156,23.1951,23.6234,24.6176,23.0043,19.2028
2000-08-21,19.9801,19.8516,20.2799,11.8011,22.7823,23.4794,23.7426,22.9188,19.1355
2000-08-22,19.9077,19.6682,20.3478,12.6801,22.6029,23.4724,23.9984,23.0248,19.1491
2000-08-23,19.6149,19.2137,20.2072,17.7834,22.6053,23.5213,24.0502,22.6008,19.1799
2000-08-24,19.8195,19.5152,20.1927,18.1179,22.8003,23.6635,24.2905,22.3564,19.1976
2000-08-25,19.2467,18.7041,19.7952,17.572,22.16,23.282,23.9528,22.6214,19.2533
2000-08-28,19.7272,19.3523,19.9587,17.5809,22.0384,23.2283,23.5063,22.1768,19.1486
2000-08-29,19.8354,19.4605,20.0325,17.7022,22.3036,23.6078,23.5746,22.6974,19.1303
2000-08-30,20.1445,21.202,19.6463,18.1878,22.37,23.4471,24.0083,23.1648,19.0915
2000-08-31,19.6192,19.459,19.6806,17.6153,22.2242,23.4377,23.5623,22.9415,18.9389
2000-09-01,19.1432,18.5528,19.3322,16.4299,21.7718,22.709,23.0097,22.4698,18.7158
2000-09-04,19.608,20.2724,19.4772,14.6138,21.3898,22.6556,23.0873,22.1622,18.5642
2000-09-05,20.5245,21.3452,20.3907,17.6962,22.2165,22.9505,23.8649,22.7728,18.9744
2000-09-06,20.6624,21.805,20.5092,18.0875,22.4232,23.1797,23.8776,22.851,19.9124
2000-09-07,19.9145,20.2496,19.8792,17.418,22.2175,23.0392,22.7543,22.905,19.9185
2000-09-08,20.4529,21.0242,20.4052,18.4202,22.5096,23.0391,23.5018,22.7912,19.8285
2000-09-11,20.1723,22.0412,20.1086,18.3398,22.1931,22.9967,23.2947,22.8671,19.8594
2000-09-12,20.0698,21.9636,20.0283,18.3912,22.22,22.9239,23.2773,22.8564,19.8722
2000-09-13,20.5915,24.9155,20.5362,19.0736,22.7484,23.1727,23.5684,23.1902,19.9082
2000-09-14,20.3929,,20.0037,19.0857,22.1815,22.7594,22.9456,22.8871,19.8405
2000-09-15,19.8744,,19.6766,19.1109,22.2071,22.6706,23.3017,22.4595,19.492
2000-09-18,21.1522,21.0082,19.8284,23.2678,23.6743,23.57,11.9254,22.7326,19.481
2000-09-19,21.4403,21.3713,20.0482,23.3225,23.6168,23.7217,15.5667,22.704,19.5144
2000-09-20,22.0206,22.0457,20.388,23.7763,23.9977,23.9939,15.9309,22.8301,19.4865
2000-09-21,24.8499,25.1614,21.1078,26.2038,25.4521,24.9032,16.4082,23.2239,19.361
2000-09-22,24.4241,25.0295,20.5956,25.7808,25.4975,24.9447,15.964,23.1452,19.4379
2000-09-25,23.134,24.3045,20.5351,25.5908,25.0109,24.9132,16.2086,24.0118,19.5266
2000-09-26,22.6903,24.2834,19.8687,25.2624,25.1356,25.1561,16.3585,23.9773,19.4353
2000-09-27,22.387,24.0662,20.0165,25.204,24.9837,25.6397,16.3889,24.1379,19.5617
2000-09-28,21.9375,23.7839,19.8125,25.3386,25.0731,25.2412,16.5289,24.2537,19.5117
2000-09-29,23.3527,23.2676,23.4261,25.0381,24.9293,24.9978,16.6144,23.858,19.6356
2000-10-02,23.5058,23.5992,23.4589,25.1456,24.7875,25.0564,16.5708,23.8584,19.7336
2000-10-03,23.2025,23.3365,23.1463,24.8947,24.6227,24.9435,18.7735,23.6593,19.8106
2000-10-04,23.5726,24.3469,23.2965,24.9053,24.8657,25.0596,21.1085,23.6098,19.718
2000-10-05,23.1713,23.2008,23.1627,24.682,24.7254,24.8525,20.5487,23.8197,19.7287
2000-10-06,23.228,24.0505,23.027,24.8344,25.0166,25.1595,20.7636,24.1401,19.5918
2000-10-09,25.2841,28.6973,24.8181,26.8586,26.2365,25.7595,21.3435,24.6402,19.5997
2000-10-10,25.6899,28.7734,25.3631,26.712,26.3532,25.6765,21.2335,24.5101,19.6077
2000-10-11,27.7018,32.6526,27.2885,29.5386,28.2327,27.3768,21.5365,25.9304,19.8041
2000-10-12,27.6395,32.9768,27.3074,30.241,27.9584,27.5833,22.1755,25.8397,20.1302
2000-10-13,28.6457,34.4976,28.3866,30.5451,28.708,27.4717,22.4955,26.2086,20.311
2000-10-16,27.4471,34.0374,27.3879,29.1598,27.9962,27.2638,22.5405,26.0872,20.6519
2000-10-17,26.9909,31.2455,26.9792,29.1364,27.8796,26.9985,22.468,26.1756,20.5845
2000-10-18,29.8545,39.5924,29.8553,29.8037,28.7718,28.143,22.3358,26.3822,20.2561
2000-10-19,27.5447,,27.5453,27.5375,27.1442,26.3008,22.3313,25.3511,21.3789
2000-10-20,26.4015,,26.2618,27.1916,26.3777,26.2281,22.0436,25.0986,21.4281
2000-10-23,26.5041,26.4662,26.5814,13.2555,26.1514,25.9305,22.0963,24.8616,21.5377
2000-10-24,25.6512,25.7729,25.4546,25.9924,25.6791,25.4925,22.0067,24.5904,21.6611
2000-10-25,26.7632,27.009,26.4432,26.1361,26.287,25.9574,21.992,25.0251,21.4979
2000-10-26,27.3998,27.8597,26.908,26.5383,26.4479,25.9501,22.1557,25.1098,21.4633
2000-10-27,26.3201,26.582,26.0912,26.5876,25.9965,25.7502,21.969,24.5829,21.2768
2000-10-30,26.4888,26.7721,26.3458,26.0749,25.5681,26.7204,21.793,24.6649,21.3792
2000-10-31,25.3007,25.2531,25.3206,24.8817,25.2647,26.364,21.8119,24.455,21.5052
2000-11-01,24.8817,24.7896,24.9137,24.3267,25.2459,25.3229,21.4934,24.2592,21.5038
2000-11-02,24.4974,23.9677,24.6486,24.0635,25.0279,25.22,21.4017,23.8875,21.1379
2000-11-03,23.5439,22.8985,23.6956,23.5472,24.4886,24.7548,21.4381,23.6051,21.1358
2000-11-06,24.153,23.6862,24.2115,24.0199,24.5114,24.7028,21.3749,23.9796,20.8658
2000-11-07,24.3339,24.3151,24.3358,24.1445,24.5116,24.5971,21.3603,23.8663,21.0072
2000-11-08,24.2379,24.9066,24.1862,24.0617,24.5496,24.5718,21.3835,23.9243,23.4115
2000-11-09,24.2536,24.1516,24.2593,24.2061,24.5661,24.7077,21.444,24.148,23.6221
2000-11-10,25.5209,26.749,25.4706,24.9646,25.2985,25.1992,21.6544,24.4467,23.7343
2000-11-13,28.0549,35.773,27.9845,26.2906,26.4357,26.0796,21.6652,24.7946,23.9555
2000-11-14,25.58,31.1908,25.5641,24.6107,24.9003,24.9162,21.5406,24.1847,23.7157
2000-11-15,25.1041,29.9963,25.1136,24.4353,24.965,24.7385,21.5587,24.0676,23.6428
2000-11-16,24.9593,,24.9908,24.5653,24.8585,24.9394,21.6407,24.1683,23.6392
2000-11-17,24.8839,,24.9322,24.5679,24.7755,24.8762,21.4724,24.2197,23.7221
2000-11-20,26.3919,26.737,25.5594,12.9781,25.4589,25.4272,21.6026,24.5367,23.9994
2000-11-21,25.5011,25.8557,24.8252,21.7875,25.1541,25.2661,21.7093,24.4108,23.9218
2000-11-22,26.9424,27.5761,25.9533,21.9081,26.1665,26.0438,21.7006,24.8198,24.169
2000-11-23,26.1599,26.7397,25.4179,21.9362,25.5149,25.5129,21.7097,24.6247,24.0559
2000-11-24,25.3792,25.9249,24.799,21.8786,25.1034,25.1727,23.8898,24.3656,23.8865
2000-11-27,25.9746,27.5615,24.9281,22.1338,25.2639,25.3961,24.039,24.5193,24.1336
2000-11-28,26.2554,27.7292,25.4349,22.3044,25.5835,25.5339,24.4033,24.8028,24.2742
2000-11-29,26.202,27.5936,25.546,22.3343,25.8965,25.6748,24.4216,24.9647,24.3793
2000-11-30,28.3822,31.2737,27.1862,22.817,27.3692,26.6541,24.9922,25.6217,24.7578
2000-12-01,27.2654,29.7701,26.396,22.7541,26.3767,26.2047,24.6862,25.0853,24.4397
2000-12-04,28.1715,31.4434,27.4953,22.6442,27.3095,26.6646,24.9359,25.3852,24.6984
2000-12-05,26.1682,29.4216,25.6116,22.9985,26.1879,25.844,24.4554,24.9165,24.3244
2000-12-06,25.6741,28.3754,25.3018,23.3421,26.2407,25.8653,24.4936,24.8778,24.3081
2000-12-07,25.8519,29.2455,25.4717,23.463,26.3954,25.923,24.4516,24.9327,24.5435
2000-12-08,25.4143,27.5884,25.2274,23.1763,26.2119,26.0884,24.609,24.9959,24.3948
2000-12-11,24.7145,29.2426,24.5532,23.2284,25.8355,25.6925,24.4134,24.7537,24.46
2000-12-12,24.2173,30.0743,24.0794,22.8601,25.4277,25.5444,24.307,24.7394,24.2409
2000-12-13,23.8414,32.4991,23.7229,22.6297,25.2622,25.5164,24.3152,24.7978,24.2154
2000-12-14,24.9575,,24.1652,22.2515,25.5702,25.8242,24.4876,24.9268,24.3233
2000-12-15,25.5995,,24.6823,21.9059,25.9939,26.1617,24.6814,25.1904,24.4975
2000-12-18,24.4511,24.1703,21.8144,25.7122,25.9981,24.6477,25.1306,24.4639,15.225
2000-12-19,24.3914,24.3012,22.5642,25.2596,25.6017,24.3949,24.8328,24.2327,14.9148
2000-12-20,27.2206,27.2982,21.837,27.1724,26.9216,25.1232,25.5688,24.5941,15.4125
2000-12-21,27.9824,28.0719,26.9749,27.6533,27.2087,25.2404,25.672,24.649,16.7706
2000-12-22,27.4624,27.5682,26.8454,27.3813,27.082,25.0975,25.5476,24.5548,16.6222
2000-12-27,27.03,27.223,26.7793,27.0799,26.7366,24.9788,25.3731,24.4233,16.4078
2000-12-28,26.7269,26.9868,26.451,26.944,26.6861,24.8083,25.4227,24.342,16.299
2000-12-29,26.2264,26.2456,26.2097,26.8388,26.8023,24.917,25.7653,24.1407,16.6043
2001-01-02,27.7303,28.7116,27.3094,27.8889,27.4519,25.2643,25.8731,24.8202,16.8514
2001-01-03,28.6179,30.1668,28.0577,28.5344,27.9412,25.5778,26.1142,25.145,17.0757
2001-01-04,26.9197,28.1549,26.5513,26.8373,27.0362,25.2664,25.6881,24.9161,16.6934
2001-01-05,26.5915,27.2308,26.4363,26.8317,27.3443,25.4247,25.8052,24.9189,16.896
2001-01-08,27.2654,29.3731,26.9866,27.3237,26.94,25.17,25.4143,24.7729,16.7748
2001-01-09,27.0958,29.3006,26.8668,27.1075,26.9664,25.1815,25.6367,24.7076,16.8722
2001-01-10,26.4681,28.2225,26.3298,26.7504,26.4341,25.1857,25.3375,24.6468,16.9739
2001-01-11,24.84,26.3129,24.7543,25.6915,25.5318,24.4647,25.0981,24.2848,16.7907
2001-01-12,23.6527,23.3952,23.663,24.2366,24.9579,23.9023,24.3781,24.0303,16.5345
2001-01-15,23.7621,26.539,23.7385,24.0646,24.7454,23.991,24.5295,24.1738,16.5267
2001-01-16,24.1272,29.5815,24.1117,24.5125,25.0162,24.0034,24.4374,23.8946,16.6821
2001-01-17,23.4431,29.2446,23.4373,23.8007,24.5051,23.8172,24.1124,23.6506,22.7747
2001-01-18,23.2996,,23.2508,23.8323,24.6128,23.8428,24.1956,23.583,22.8141
2001-01-19,22.7919,,22.7335,23.1249,23.8914,23.7887,24.1989,23.732,23.0305
2001-01-22,23.3179,23.346,23.2602,12.393,23.7286,23.7215,23.6969,23.4568,22.8507
2001-01-23,23.1033,22.9198,23.3948,21.2806,24.2429,23.7,24.2756,23.9102,23.073
2001-01-24,22.4584,22.1956,22.7925,20.965,23.7021,23.1864,23.5861,23.1432,22.4527
2001-01-25,22.0112,21.728,22.3049,20.6544,23.3708,22.9919,23.4313,23.1143,22.393
2001-01-26,21.9228,21.6189,22.1828,20.5728,23.2265,23.0465,23.3739,22.961,22.2956
2001-01-29,22.0578,22.0974,22.0379,20.8173,23.273,22.8507,23.3174,23.0356,22.2692
2001-01-30,22.5248,22.9201,22.3574,20.7093,23.0768,22.7507,23.2704,22.9407,22.1983
2001-01-31,22.2534,22.5959,22.1327,20.4436,22.8053,22.6314,23.1229,22.8574,22.1196
2001-02-01,21.7483,22.0544,21.6589,20.3567,22.8511,22.7084,23.0542,22.7557,21.9801
2001-02-02,21.1674,21.587,21.0659,19.9667,22.6675,22.3586,22.7454,22.5389,21.914
2001-02-05,21.525,21.6143,21.5137,20.0717,22.4842,22.2382,22.7567,22.559,21.8823
2001-02-06,20.5066,20.2548,20.5314,19.6833,21.6226,21.6863,22.3243,22.1553,21.5593
2001-02-07,20.7801,20.6688,20.7886,19.6244,21.8956,21.4703,22.5059,22.2698,21.6867
2001-02-08,20.1604,19.6048,20.1913,19.4114,21.5057,21.4887,22.1848,21.9837,21.4038
2001-02-09,20.3934,19.2989,20.436,19.1137,21.5715,21.6562,22.191,21.767,21.3433
2001-02-12,19.6955,21.427,19.681,19.0873,20.9695,21.04,21.6211,21.4782,21.0475
2001-02-13,19.8939,22.09,19.888,19.0066,21.0204,21.1776,21.7079,21.2946,20.9997
2001-02-14,21.0316,28.4605,21.0523,19.5363,21.9748,21.4492,22.028,21.9198,21.433
2001-02-15,19.6685,,19.7181,19.0434,21.0806,21.1626,21.6665,21.5736,21.2615
2001-02-16,21.0099,,21.2247,19.5555,22.038,21.6207,22.1431,21.9885,21.4805
2001-02-19,21.2961,21.9004,19.7975,12.487,22.2638,21.8951,22.3116,22.1449,21.5694
2001-02-20,21.4465,22.2713,19.8138,16.0866,22.3454,21.9748,22.4154,22.1809,21.6046
2001-02-21,22.6497,24.1111,20.237,15.5711,23.6139,22.675,23.1786,22.6813,22.1526
2001-02-22,23.9595,24.8314,22.8252,22.3545,24.0242,22.4933,23.2034,22.751,22.2618
2001-02-23,23.8147,24.8448,22.6939,22.4037,24.2382,22.5051,23.1018,22.5569,22.1113
2001-02-26,23.7364,24.937,22.9516,22.3911,23.9849,22.4702,23.0064,22.5487,22.0453
